M2-JJ-17-4;FROMAGE4;Q
M2-JJ-17-5;FROMAGE5;Q
M2-JJ-17-6;FROMAGE6;Q
M2-JJ-17-7;FROMAGE7;Q
M2-JJ-17-8;FROMAGE8;Q
M2-JJ-17-9;FROMAGE9;Q
M2-JJ-17-10;FROMAGE10;Q
M2-JJ-17-11;FROMAGE11;Q
M2-JJ-18-1;TG FROMAGE;Q
022528000000000000;FROMAGE LS;Q
M2-KK-7-1;FROMAGE A LA COUPE1;P
M2-KK-7-2;FROMAGE A LA COUPE2;P
M2-KK-7-3;FROMAGE A LA COUPE3;P
M2-KK-7-4;FROMAGE A LA COUPE4;P
M2-KK-7-5;FROMAGE A LA COUPE5;P
M2-KK-7-6;FROMAGE A LA COUPE6;P
M2-KK-7-7;FROMAGE A LA COUPE7;P
M2-KK-7-8;FROMAGE A LA COUPE8;P
022000000000000000;FROMAGE A LA COUPE;P
M2-KK-3-1;BAC BOUCHERIE1;P
M2-KK-3-2;BAC BOUCHERIE2;P
M2-KK-3-3;BAC BOUCHERIE3;P
M2-KK-3-4;BAC BOUCHERIE4;P
M2-KK-3-5;BAC BOUCHERIE5;P
M2-KK-4-1;ARMOIR BOUCHERIE1;P
M2-KK-4-2;ARMOIR BOUCHERIE2;P
M2-KK-4-3;ARMOIR BOUCHERIE3;P
M2-KK-4-4;ARMOIR BOUCHERIE4;P
M2-KK-4-5;ARMOIR BOUCHERIE5;P
M2-KK-4-6;ARMOIR BOUCHERIE6;P
026000000000000000;BOUCH.VOL.ATELIER;P
025500000000000000;BOUCH.LS.INDUST.;P
M2-KK-6-1;ARMOIR SAURISSERIE1;P
M2-KK-6-2;ARMOIR SAURISSERIE2;P
M2-KK-6-3;ARMOIR SAURISSERIE3;P
M2-KK-6-4;ARMOIR SAURISSERIE4;P
M2-KK-5-1;BAC SAURISSERIE1;P
M2-KK-5-2;BAC SAURISSERIE2;P
M2-KK-5-3;BAC SAURISSERIE3;P
M2-KK-5-4;BAC SAURISSERIE4;P
M2-KK-5-5;BAC SAURISSERIE5;P
024040000000000000;SAURISSERIE LS;P
026500000000000000;POISSONNERIE;P
M2-KK-8-1;BAC MENTHE VERTE/PERSIL;R
M2-KK-9-1;FRUITS;R
023034000000000000;FRUITS;R
023035000000000000;LEGUMES;S
M2-KK-10-1;SALADE FRAICHE1;S
M2-KK-10-2;SALADE FRAICHE2;S
M2-KK-10-3;SALADE FRAICHE3;S
M2-KK-11-1;BIO FRUITS ET LEGUMES;S
M2-KK-12-1;FRUIT SEC1;R
M2-KK-12-2;FRUIT SEC2;R
M2-KK-12-3;FRUIT SEC3;R
M2-KK-13-1;1;R
M2-KK-13-2;2;R
M2-KK-13-3;3;R
023036000000000000;FRUITS/LEGUMES LS SECS;R
023054000000000000;JUS DE FRUITS FRAIS;R
M2-LL-1-1;SURGELE ARMOIR GLACE/VIANDE1;T
M2-LL-1-2;SURGELE ARMOIR GLACE/VIANDE2;T
M2-LL-1-3;SURGELE ARMOIR GLACE/VIANDE3;T
M2-LL-1-4;SURGELE ARMOIR GLACE/VIANDE4;T
M2-LL-1-5;SURGELE ARMOIR GLACE/VIANDE5;T
M2-LL-1-6;SURGELE ARMOIR GLACE/VIANDE6;T
M2-LL-1-7;SURGELE ARMOIR GLACE/VIANDE7;T
M2-LL-1-8;SURGELE ARMOIR GLACE/VIANDE8;T
M2-LL-1-9;SURGELE ARMOIR GLACE/VIANDE9;T
021524300000000000;VIANDE;T
021524550000000000;PRODUITS KACHER;T
021524600000000000;PRODUITS HALLAL;T
021525000000000000;SURGELE SUCRE;T
M2-LL-2-1;BAC SURGELE FRITE 1;T
M2-LL-2-2;BAC SURGELE FRITE 2;T
M2-LL-2-3;BAC SURGELE FRITE 3;T
M2-LL-2-4;BAC SURGELE FRITE 4;T
M2-LL-2-5;BAC SURGELE FRITE 5;T
M2-LL-2-6;BAC SURGELE FRITE 6;T
M2-LL-2-7;BAC SURGELE FRITE 7;T
M2-LL-2-8;BAC SURGELE FRITE 8;T
M2-LL-2-9;BAC SURGELE FRITE 9;T
M2-LL-2-10;BAC SURGELE FRITE 10;T
M2-LL-2-11;BAC SURGELE FRITE 11;T
021524500000000000;POMMES DE TERRE A CUISINER;T
M2-LL-3-1;BAC TG SURGELE;T
M2-LL-4-1;BAC SURGELE LEGUME1;T
M2-LL-4-2;BAC SURGELE LEGUME2;T
M2-LL-4-3;BAC SURGELE LEGUME3;T
M2-LL-4-4;BAC SURGELE LEGUME4;T
M2-LL-4-5;BAC SURGELE LEGUME5;T
M2-LL-4-6;BAC SURGELE LEGUME6;T
M2-LL-4-7;BAC SURGELE LEGUME7;T
M2-LL-4-8;BAC SURGELE LEGUME8;T
M2-LL-4-9;BAC SURGELE LEGUME9;T
M2-LL-4-10;BAC SURGELE LEGUME 10;T
M2-LL-4-11;BAC SURGELE LEGUME 11;T
021524250000000000;PRODUITS DE LA MER;T
021524400000000000;LEGUMES BRUT A CUISINER;T
021524450000000000;ACCOMP.PRETS A L'EMPLOI;T
M2-LL-5-1;SURGELE ARMOIR PIZZA APERITIFS1;T
M2-LL-5-2;SURGELE ARMOIR PIZZA APERITIFS2;T
M2-LL-5-3;SURGELE ARMOIR PIZZA APERITIFS3;T
M2-LL-5-4;SURGELE ARMOIR PIZZA APERITIFS4;T
M2-LL-5-5;SURGELE ARMOIR PIZZA APERITIFS5;T
M2-LL-5-6;SURGELE ARMOIR PIZZA APERITIFS6;T
M2-LL-5-7;SURGELE ARMOIR PIZZA APERITIFS7;T
M2-LL-5-8;SURGELE ARMOIR PIZZA APERITIFS8;T
M2-LL-5-9;SURGELE ARMOIR PIZZA APERITIFS9;T
021524200000000000;PLATS CUISINES;T
021524100000000000;RESTAURATION RAPIDE;T
021524150000000000;ENTREES;T
021524350000000000;AIDES CULINAIRES;T
021524650000000000;SURGELÉ SALÉ BIOLOGIQUE;T
021524050000000000;PATISSERIES SALEES;T
M2-MM-1-1;TG BRIOCHE;U
M2-MM-2-1;BRIOCHE/MADELAINE1;U
M2-MM-2-2;BRIOCHE/MADELAINE2;U
M2-MM-2-3;BRIOCHE/MADELAINE3;U
M2-MM-2-4;BRIOCHE/MADELAINE4;U
M2-MM-2-5;BRIOCHE/MADELAINE5;U
M2-MM-2-6;BRIOCHE/MADELAINE6;U
M2-MM-2-7;BRIOCHE/MADELAINE7;U
M2-MM-2-8;BRIOCHE/MADELAINE8;U
M2-MM-2-9;BRIOCHE/MADELAINE9;U
M2-MM-2-10;BRIOCHE/MADELAINE10;U
M2-MM-2-11;BRIOCHE/MADELAINE11;U
M2-MM-3-1;PAIN DE MIE1;U
M2-MM-3-2;PAIN DE MIE2;U
M2-MM-3-3;PAIN DE MIE3;U
021000000000000000;PAT INDUSTRIELLE;U
M2-MM-4-1;BVP;U
010502101000000000;PATISSERIE;U
020500000000000000;BVP;U
023500000000000000;FLEURS & PLANTES;R
M1-ZZ-0-0;NON ADRESSÉ;V
